time,r_id,r_xpos,r_ypos,r_zpos,r_speed,r_acceleration,l_xpos,l_ypos,l_zpos,l_speed,l_acceleration,
5356,31,-3.650819,1.016347,-4.738051,0.5179534,0,-3.314578,1.260952,-4.450384,0.01707492,-6.016559,0,6
5368,31,-3.65412,1.012305,-4.739316,0.3879772,0,-3.314833,1.260989,-4.450237,0.02146475,-6.498811,0,6
5381,31,-3.656999,1.010342,-4.74033,0.2574766,0,-3.315084,1.260879,-4.450101,0.02167819,-6.525028,0,6
5395,31,-3.659852,1.008916,-4.741503,0.2456511,0,-3.315353,1.260704,-4.450041,0.02362633,-0.5912789,0,6
5413,31,-3.660986,1.008373,-4.742036,0.09742417,0,-3.315584,1.260381,-4.450057,0.02834177,-7.411344,0,6
5423,31,-3.663084,1.005104,-4.74297,0.288319,0,-3.315655,1.260316,-4.450076,0.007076992,9.54474,0,6
5439,31,-3.664704,1.00112,-4.743319,0.310536,0,-3.315759,1.260261,-4.450044,0.008788064,1.110852,0,6
5453,31,-3.66623,0.9987505,-4.743598,0.2049544,0,-3.315897,1.260143,-4.449982,0.01386301,-5.279081,0,6
5466,31,-3.667751,0.9971187,-4.744065,0.1631602,0,-3.3159,1.260076,-4.449983,0.004844754,-2.089709,0,6
5479,31,-3.669289,0.9957587,-4.744504,0.1502677,0,-3.315914,1.260038,-4.45001,0.003484655,-0.6446235,0,6
5494,31,-3.670236,0.9965714,-4.744503,0.08908535,0,-3.316019,1.259977,-4.450033,0.008810923,-3.059119,0,6
5509,31,-3.67139,0.9979634,-4.744362,0.1311536,0,-3.316125,1.260077,-4.450015,0.01060119,2.103414,0,6
